"artist_id","common_name","wiki_url","genre_1","genre_2","genre_3","genre_4","genre_5","genre_6","genre_7","genre_8","genre_9","genre_10","genre_11","genre_12","genre_13","main_genre_1","main_genre_2","main_genre_3","main_genre_4","main_genre_5","main_genre_6","main_genre_7","main_genre_8","main_genre_9","main_genre_10","main_genre_11","main_genre_12","main_genre_13"
"7947","R. Kelly","https://en.wikipedia.org/wiki/R._Kelly","r&b","midwestern hip-hop","soul","","","","","","","","","","","electronic","","r&b & soul","","","","","","","","","",""
"7950","Jimmy Work","https://en.wikipedia.org/wiki/Jimmy_Work","country","rockabilly","","","","","","","","","","","","","rock","","","","","","","","","","",""
"7970","Skyclad","https://en.wikipedia.org/wiki/Skyclad_(band)","folk metal","heavy metal","thrash metal","","","","","","","","","","","metal","","metal","","","","","","","","","",""
"7972","New Model Army","https://en.wikipedia.org/wiki/New_Model_Army_(band)","punk rock","post-punk","folk rock","","","","","","","","","","","rock","punk","rock","","","","","","","","","",""
"7973","Justin Sullivan","https://en.wikipedia.org/wiki/Justin_Sullivan","punk rock","post-punk","folk rock","","","","","","","","","","","rock","punk","rock","","","","","","","","","",""
"7975","Richard Lloyd","https://en.wikipedia.org/wiki/Richard_Lloyd_(guitarist)","rock","new wave","punk rock","art punk","post-punk","","","","","","","","","rock","electronic","rock","punk","punk","","","","","","","",""
"7978","The Walkabouts","https://en.wikipedia.org/wiki/The_Walkabouts","indie rock","alternative rock","alt-country","folk rock","chamber pop","slowcore","","","","","","","","rock","rock","","rock","pop","rock","","","","","","",""
"7983","Magnetic Fields","https://en.wikipedia.org/wiki/The_Magnetic_Fields","indie pop","experimental pop","synth-pop","","","","","","","","","","","pop","","electronic","","","","","","","","","",""
"7984","Nico","https://en.wikipedia.org/wiki/Nico","avant-garde","gothic rock","art rock","folk rock","","","","","","","","","","","rock","rock","rock","","","","","","","","",""
"8016","Roger Nichols","https://en.wikipedia.org/wiki/Roger_Nichols_(songwriter)","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8029","Little Willie John","https://en.wikipedia.org/wiki/Little_Willie_John","r&b","soul","","","","","","","","","","","","electronic","r&b & soul","","","","","","","","","","",""
"8047","Millencolin","https://en.wikipedia.org/wiki/Millencolin","punk rock","skate punk","pop-punk","ska punk","","","","","","","","","","rock","punk","","world","","","","","","","","",""
"8050","Matt Freeman","https://en.wikipedia.org/wiki/Matt_Freeman","punk rock","ska punk","street punk","hardcore punk","psychobilly","","","","","","","","","rock","world","punk","punk","punk","","","","","","","",""
"8054","Mabel Wayne","https://en.wikipedia.org/wiki/Mabel_Wayne","jazz","popular music","","","","","","","","","","","","jazz","","","","","","","","","","","",""
"8065","Daryl L. Simmons","https://en.wikipedia.org/wiki/Daryl_Simmons","r&b","soul","pop","new jack swing","dance-pop","soft rock","","","","","","","","electronic","r&b & soul","pop","hip hop","electronic","rock","","","","","","",""
"8070","Sonny Boy Williamson","https://en.wikipedia.org/wiki/Sonny_Boy_Williamson_I","blues","","","","","","","","","","","","","","","","","","","","","","","","",""
"8079","Aqua","https://en.wikipedia.org/wiki/Aqua_(band)","pop","dance-pop","bubblegum pop","europop","eurodance","","","","","","","","","pop","electronic","pop","pop","electronic","","","","","","","",""
"8081","René Dif","https://en.wikipedia.org/wiki/René_Dif","pop","dance-pop","eurodance","europop","","","","","","","","","","pop","electronic","electronic","pop","","","","","","","","",""
"8082","Claus Norreen","https://en.wikipedia.org/wiki/Claus_Norreen","electropop","industrial techno","pop","europop","eurodance","dance-pop","","","","","","","","electronic","electronic","pop","pop","electronic","electronic","","","","","","",""
"8083","Lene Nystrøm","https://en.wikipedia.org/wiki/Lene_Nystrøm","pop","dance-pop","eurodance","europop","r&b","","","","","","","","","pop","electronic","electronic","pop","electronic","","","","","","","",""
"8085","Søren Rasted","https://en.wikipedia.org/wiki/Søren_Rasted","pop","dance-pop","eurodance","europop","spoken word","comedy","","","","","","","","pop","electronic","electronic","pop","","","","","","","","",""
"8091","Paul Desmond","https://en.wikipedia.org/wiki/Paul_Desmond","cool jazz","west coast jazz","mainstream jazz","","","","","","","","","","","jazz","jazz","jazz","","","","","","","","","",""
"8102","Sally Oldfield","https://en.wikipedia.org/wiki/Sally_Oldfield","pop","folk","","","","","","","","","","","","pop","folk","","","","","","","","","","",""
"8109","Francesco De Gregori","https://en.wikipedia.org/wiki/Francesco_De_Gregori","folk rock","","","","","","","","","","","","","rock","","","","","","","","","","","",""
"8120","Kanye West","https://en.wikipedia.org/wiki/Kanye_West","hip-hop","progressive rap","pop","art pop","gospel","","","","","","","","","","hip hop","pop","pop","other","","","","","","","",""
"8138","B.A. Robertson","https://en.wikipedia.org/wiki/BA_Robertson","rock","pop","new wave","","","","","","","","","","","rock","pop","electronic","","","","","","","","","",""
"8142","The Pogues","https://en.wikipedia.org/wiki/The_Pogues","celtic punk","folk punk","","","","","","","","","","","","punk","punk","","","","","","","","","","",""
"8148","Kirsty MacColl","https://en.wikipedia.org/wiki/Kirsty_MacColl","new wave","country","folk","alternative rock","","","","","","","","","","electronic","","folk","rock","","","","","","","","",""
"8154","Mick Jones [1]","https://en.wikipedia.org/wiki/Mick_Jones_(Foreigner_guitarist)","rock","hard rock","","","","","","","","","","","","rock","rock","","","","","","","","","","",""
"8156","Dropkick Murphys","https://en.wikipedia.org/wiki/Dropkick_Murphys","celtic punk","folk punk","street punk","oi","hardcore punk","","","","","","","","","punk","punk","punk","","punk","","","","","","","",""
"8157","Andy Taylor","https://en.wikipedia.org/wiki/Andy_Taylor_(guitarist)","rock","new wave","pop","hard rock","dance-rock","","","","","","","","","rock","electronic","pop","rock","electronic","","","","","","","",""
"8159","Ted FioRito","https://en.wikipedia.org/wiki/Ted_Fio_Rito","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8160","Dan Russo","https://en.wikipedia.org/wiki/Danny_Russo","jazz","big band","","","","","","","","","","","","jazz","jazz","","","","","","","","","","",""
"8161","The Tubes","https://en.wikipedia.org/wiki/The_Tubes","art rock","glam rock","proto-punk","","","","","","","","","","","rock","rock","punk","","","","","","","","","",""
"8162","Bruno Lauzi","https://en.wikipedia.org/wiki/Bruno_Lauzi","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8182","Rosie Flores","https://en.wikipedia.org/wiki/Rosie_Flores","alternative country","country rock","cowpunk","rockabilly","","","","","","","","","","","rock","punk","rock","","","","","","","","",""
"8183","Patty Griffin","https://en.wikipedia.org/wiki/Patty_Griffin","americana","folk","folk rock","country folk","gospel","alt-country","","","","","","","","folk","folk","rock","","other","","","","","","","",""
"8191","Gene Autry","https://en.wikipedia.org/wiki/Gene_Autry","country","western","","","","","","","","","","","","","","","","","","","","","","","",""
"8200","Dave Appell","https://en.wikipedia.org/wiki/Dave_Appell","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8216","Earl Hines","https://en.wikipedia.org/wiki/Earl_Hines","jazz","swing","","","","","","","","","","","","jazz","jazz","","","","","","","","","","",""
"8220","Luciano Beretta","https://en.wikipedia.org/wiki/Luciano_Beretta","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8229","MxPx","https://en.wikipedia.org/wiki/MxPx","punk rock","pop-punk","skate punk","christian punk","","","","","","","","","","rock","","punk","punk","","","","","","","","",""
"8239","Bruce Welch","https://en.wikipedia.org/wiki/Bruce_Welch","instrumental rock","","","","","","","","","","","","","rock","","","","","","","","","","","",""
"8241","Vito Pallavicini","https://en.wikipedia.org/wiki/Vito_Pallavicini","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8242","Sergio Bardotti","https://en.wikipedia.org/wiki/Sergio_Bardotti","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8246","Richard Anthony","https://en.wikipedia.org/wiki/Richard_Anthony_(singer)","french pop","rock and roll","","","","","","","","","","","","pop","rock","","","","","","","","","","",""
"8254","Boz Scaggs","https://en.wikipedia.org/wiki/Boz_Scaggs","blues","jazz","r&b","soft rock","","","","","","","","","","","jazz","electronic","rock","","","","","","","","",""
"8256","Alton Ellis","https://en.wikipedia.org/wiki/Alton_Ellis","r&b","ska","rocksteady","reggae","","","","","","","","","","electronic","world","world","world","","","","","","","","",""
"8265","Sean Paul","https://en.wikipedia.org/wiki/Sean_Paul","dancehall","reggae","hip-hop","r&b","","","","","","","","","","world","world","","electronic","","","","","","","","",""
"8270","Claire Hamill","https://en.wikipedia.org/wiki/Claire_Hamill","folk rock","new-age","dream pop","progressive rock","jazz fusion","","","","","","","","","rock","electronic","rock","rock","jazz","","","","","","","",""
"8273","Nada Surf","https://en.wikipedia.org/wiki/Nada_Surf","alternative rock","indie rock","power pop","","","","","","","","","","","rock","rock","rock","","","","","","","","","",""
"8274","Toadies","https://en.wikipedia.org/wiki/Toadies","grunge","alternative rock","hard rock","punk rock","","","","","","","","","","rock","rock","rock","rock","","","","","","","","",""
"8298","Naughty By Nature","https://en.wikipedia.org/wiki/Naughty_by_Nature","hip hop","east coast hip-hop","","","","","","","","","","","","electronic","hip hop","","","","","","","","","","",""
"8303","The Staple Singers","https://en.wikipedia.org/wiki/The_Staple_Singers","soul","blues","funk","r&b","gospel","pop","","","","","","","","r&b & soul","","electronic","electronic","other","pop","","","","","","",""
"8328","Franco Migliacci","https://en.wikipedia.org/wiki/Franco_Migliacci","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8337","Glenn Danzig","https://en.wikipedia.org/wiki/Glenn_Danzig","punk rock","horror punk","hardcore punk","heavy metal","gothic rock","","","","","","","","","rock","punk","punk","","rock","","","","","","","",""
"8358","Beyoncé","https://en.wikipedia.org/wiki/Beyoncé","r&b","pop","hip-hop","country","","","","","","","","","","electronic","pop","","","","","","","","","","",""
"8364","T-Bone Walker","https://en.wikipedia.org/wiki/T-Bone_Walker","electric blues","texas blues","jump blues","west coast blues","urban blues","","","","","","","","","blues / country","blues / country","blues / country","blues / country","","","","","","","","",""
"8409","Mary Hopkin","https://en.wikipedia.org/wiki/Mary_Hopkin","folk-pop","","","","","","","","","","","","","","","","","","","","","","","","",""
"8423","Mick Taylor","https://en.wikipedia.org/wiki/Mick_Taylor","rock","british blues","","","","","","","","","","","","rock","blues / country","","","","","","","","","","",""
"8435","Pain","https://en.wikipedia.org/wiki/Pain_(musical_project)","industrial metal","alternative metal","","","","","","","","","","","","electronic","metal","","","","","","","","","","",""
"8437","Cristiano Minellono","https://en.wikipedia.org/wiki/Cristiano_Minellono","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8445","Suede","https://en.wikipedia.org/wiki/Suede_(band)","alternative rock","britpop","glam rock","art rock","","","","","","","","","","rock","world","rock","rock","","","","","","","","",""
"8476","Eric Martin","https://en.wikipedia.org/wiki/Eric_Martin_(American_singer)","hard rock","pop rock","heavy metal","soul","","","","","","","","","","rock","rock","","r&b & soul","","","","","","","","",""
"8478","John Oates","https://en.wikipedia.org/wiki/John_Oates","blue-eyed soul","pop rock","r&b","soul","philly soul","soft rock","","","","","","","","r&b & soul","rock","electronic","r&b & soul","","rock","","","","","","",""
"8479","Sara Allen","https://en.wikipedia.org/wiki/Sara_Allen","blue-eyed soul","pop rock","r&b","soul","philly soul","soft rock","","","","","","","","r&b & soul","rock","electronic","r&b & soul","","rock","","","","","","",""
"8482","Noah Lewis","https://en.wikipedia.org/wiki/Noah_Lewis_(musician)","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8489","Ronnie James Dio","https://en.wikipedia.org/wiki/Ronnie_James_Dio","heavy metal","hard rock","","","","","","","","","","","","","rock","","","","","","","","","","",""
"8491","Slash","https://en.wikipedia.org/wiki/Slash_(musician)","hard rock","heavy metal","blues rock","glam metal","","","","","","","","","","rock","","rock","metal","","","","","","","","",""
"8492","Duff McKagan","https://en.wikipedia.org/wiki/Duff_McKagan","hard rock","punk rock","heavy metal","blues rock","glam metal","punk blues","","","","","","","","rock","rock","","rock","metal","punk","","","","","","",""
"8493","Axl Rose","https://en.wikipedia.org/wiki/Axl_Rose","hard rock","heavy metal","glam metal","blues rock","industrial rock","","","","","","","","","rock","","metal","rock","electronic","","","","","","","",""
